"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","Y"
2208.37,80.89,0.32,58.78,1.3,170.696698020984,34,1.01,94,50.3099,21.9633333333333,29.89,0.69,3.73,26.3,3.56,3,64.69,1006.37,23.512,"B",435.39
2168.49,62.16,0.28,97.78,0.94,175.949980866364,31,1.15,103,49.8219,17.43,19.29,0.95,1.13,27.3,3.67,2,50.16,1010.49,68.446,"B",450.21
2199.68,53.34,0.04,74.85,1.06,192.169356090838,28,1.1,104,49.996,14.8266666666667,17.48,1.14,1.59,28,3.92,3,43.14,1018.68,97.305,"B",459.59
2255.19,91.5,0.34,69.84,1.06,172.615383559014,28,0.92,96,50.1075,18.4033333333333,25.21,1.07,1.27,31.3,3.85,4,75.6,1017.19,41.904,"A",445.84
2267.17,60.58,0.02,75.36,0.93,191.181106757241,27,0.79,100,50.3788,16.7666666666667,23.3,1.52,1.23,27.8,4.38,5,48.78,1018.17,75.36,"B",441.08
2231.89,50.85,0.07,85.8,1.13,184.209404631642,33,1.12,96,50.0555,16.14,15.42,0.86,0.85,30.2,3.71,3,37.85,1009.89,25.74,"A",467.33
2162.56,74.79,0.03,90.11,0.99,170.244269212038,35,1.32,96,49.9579,17.1466666666667,21.44,0.51,3.2,26.3,3.18,2,63.09,1016.56,63.077,"A",444.19
2130.96,82.87,0.13,61.63,1.13,167.578626461717,35,1.12,85,50.1173,19.8166666666667,29.45,0.45,1.23,30.5,3.25,3,68.27,1007.96,6.163,"C",432.96
2085.85,60.03,-0.13,44.76,0.92,183.091853398027,33,0.99,91,50.014,20.8966666666667,29.69,0.76,1.12,30.1,3.57,2,47.93,1002.85,13.428,"B",438.09
2066.86,44.89,-0.55,89.7,0.94,203.515343231056,35,1.16,90,49.5698,12.1733333333333,15.52,0.59,1.71,31.4,3.34,1,36.99,1006.86,62.79,"B",467.9
2296.68,58.47,0.57,72.51,1.74,181.363824880306,29,1.21,104,50.1068,14.8233333333333,11.47,1.58,0.82,30.7,4.42,3,43.67,1012.68,36.255,"A",475.72
2137.72,49.79,0.32,74.98,0.91,196.797298012309,34,1.24,89,50.0441,12.2566666666667,9.77,0.48,1.16,27,2.98,2,34.69,1027.72,7.498,"B",477.51
2174.37,87.34,0.37,79.59,1.06,171.523459098936,33,0.95,97,50.1078,18.5333333333333,22.6,0.76,1.92,25.6,3.36,3,69.84,1006.37,23.877,"A",435.13
2235.99,59.21,0.77,78.42,3.98,198.832387889856,28,1.28,103,50.2284,11.7466666666667,8.24,1.65,5.06,27,4.07,4,39.61,1017.99,94.104,"A",477.9
2194.18,51.3,-0.56,61.23,1.02,200.613112093302,27,1.1,102,49.8796,12.67,17.01,1.31,1.37,31.2,4.32,3,44.2,1019.18,97.968,"B",457.26
2341.88,63.1,0.78,47.56,1.55,193.233793514862,28,1.05,107,50.4695,16.5466666666667,19.64,1.91,1.07,28.5,4.52,4,44.6,1015.88,28.536,"D",467.53
2317.08,56.18,0.53,93.06,1.42,182.676983884021,27,1.22,107,50.0946,14.5366666666667,10.61,1.52,0.73,30.4,4.33,3,41.58,1021.08,65.142,"B",465.15
2287.42,52.8,0.09,89.65,1.69,194.520570536654,27,0.98,104,50.1133,13.0133333333333,12.04,1.63,0.88,28.7,4.4,4,40.1,1014.42,62.755,"B",474.28
2050.85,77.21,0.21,50.5,1.07,176.658227915684,33,1.2,95,50.0198,19.73,29.19,0.4,1.88,25.6,3.04,2,65.71,1013.85,25.25,"B",444.49
2216.15,49.69,-0.75,44.84,0.92,184.875405197807,32,1.3,102,49.8701,16.25,21.75,1.05,0.99,30.3,4.09,2,45.09,1014.15,44.84,"A",452.84
2280.5,83.14,-0.77,85.32,0.87,172.999517679215,29,0.81,97,49.9114,15.8866666666667,23.66,1.49,1.33,30.1,4.49,5,77.54,1008.5,59.724,"A",435.38
2261.88,89.73,0.48,82.94,1.47,171.475001661539,27,0.97,111,50.1818,19.0166666666667,27.05,1.63,0.92,29.3,4.48,4,75.33,1003.88,58.058,"A",433.57
2260.04,80.71,0,67.26,1.08,164.741005720181,32,0.92,93,50.1195,20.8766666666667,29.63,0.99,1.17,32,3.8,4,69.71,1009.04,20.178,"B",435.27
2241.35,68.93,0.89,79.05,1.75,187.793801120249,28,0.97,103,50.3084,19.0666666666667,18.2,1.43,0.8,28.6,4.18,3,39.63,1005.35,55.335,"D",468.49
2231.9,91.1,0.68,62.03,2.75,171.055767175065,27,0.99,105,50.0971,21.74,32.22,2.33,1.4,28.5,4.4,4,70.8,1009.9,55.827,"A",433.07
2187.85,88.16,0.23,94.36,1.21,172.715700750515,31,1.43,99,49.9741,17.96,26.88,1.34,1.62,33.7,4.26,2,73.56,1004.85,122.668,"B",430.63
2025.29,78.94,0.26,60.02,1.01,171.879692014207,32,1.02,98,49.5992,18.6833333333333,29.05,0.57,1.2,29.3,2.74,2,65.74,1013.29,18.006,"C",440.74
2247.31,54.36,0.21,95.46,2.24,186.526057601622,29,0.97,101,50.2354,13.9666666666667,8.9,2.16,1.11,29.2,4.45,4,39.96,1026.31,47.73,"A",474.49
2147.72,58.6,-0.06,84.92,0.85,187.643233958725,32,1.05,91,50.0652,15.31,18.93,0.62,1.36,30,3.39,2,48.6,1005.72,25.476,"A",449.74
2231.09,71.56,-0.53,62.8,0.96,179.468219560894,31,1.05,94,50.0175,17.1633333333333,27.49,1.09,1.27,31.2,4.12,3,63.76,1010.09,31.4,"B",436.73
2171.53,77.19,-0.81,90.81,0.89,175.326450034221,30,1.04,99,49.6648,14.7,23.1,1.21,0.75,33.2,4.31,3,70.79,1006.53,45.405,"B",434.58
2239.24,57.83,0.2,80.9,0.95,186.525964479426,26,0.94,98,50.139,14.74,11.22,1.61,0.58,32.5,4.5,3,43.13,1017.24,48.54,"B",473.93
2094.03,89.44,-0.13,55.84,0.8,165.785989529125,33,1.11,87,49.8201,19.6566666666667,31.97,0.46,1.29,30.3,3.09,2,79.74,1007.03,22.336,"D",435.99
2125.45,53.42,-0.05,75.3,0.65,181.739928209421,34,1.11,97,49.7651,15.44,13.32,0.49,1.22,30.1,2.87,1,43.22,1009.45,30.12,"C",466.83
2242.29,78.64,0.07,37.34,1.14,169.312264455312,28,1.1,102,49.7538,18.56,31.68,1.19,0.95,32.3,3.97,3,68.24,1005.29,22.404,"C",427.22
2220.39,72.27,-0.09,79.5,0.83,167.701692670579,29,1.09,96,50.3074,19.8966666666667,23.69,0.96,0.83,28.3,3.77,3,63.77,1013.39,47.7,"A",444.07
2210.11,54.49,0.07,87.29,0.93,186.553698452559,33,1.22,92,50.2725,15.61,13.83,0.73,1.32,26.7,3.59,3,41.49,1020.11,26.187,"C",469.57
2282.18,74.41,-0.1,81.5,1.53,177.095068267617,25,0.98,112,49.8608,14.1066666666667,18.32,2.34,0.88,33.8,5.14,4,66.51,1015.18,65.2,"A",459.89
2372.91,63.21,0.85,76.42,4.91,192.981111184224,22,1.01,116,50.1561,13.6833333333333,11.05,13.9,0.84,28.9,4.81,5,40.71,1024.91,137.556,"D",479.59
2055.21,74.89,-0.16,75.75,0.71,175.908810937655,36,1.22,93,49.9893,17.3433333333333,22.03,0.32,2.59,27.6,2.72,1,64.69,1007.21,37.875,"D",440.92
2315.45,55.26,0.38,84.95,1.75,196.550648725336,22,0.84,113,49.9501,12.41,10.23,4.53,1,29.7,5.01,7,41.46,1020.45,127.425,"C",480.87
2362.93,78.54,0.24,62.37,1.54,174.919595313209,25,0.95,112,50.2564,17.9733333333333,23.92,2.75,1.21,28.7,4.77,5,66.54,1009.93,137.214,"A",441.9
2210.35,74.78,-0.66,49.25,0.57,167.322802115193,32,1.5,101,49.7806,19.7933333333333,29.38,0.74,1.18,30.8,3.99,2,69.68,1011.35,54.175,"A",430.2
2198.62,52.96,-0.26,74.16,0.88,189.118467203694,31,0.96,91,49.9955,14.7833333333333,17.35,0.84,1,31,3.51,3,42.86,1014.62,29.664,"C",465.16
2179.19,53.05,-0.35,90.55,0.9,185.40473994707,30,1.01,99,49.7984,12.27,9.81,1.13,1.06,31.9,3.95,3,44.45,1021.19,90.55,"B",471.32
2227.91,49.34,-0.11,94.28,1,194.477526957916,30,1.18,104,49.8784,10.6566666666667,4.97,1.08,1.15,27.9,3.9,2,40.64,1020.91,47.14,"A",485.43
2213.27,53.57,0.02,63.31,1.17,189.769598293713,30,0.92,96,49.8385,10.7166666666667,5.15,0.87,1.3,30.7,3.75,3,40.07,1012.27,37.986,"A",495.35
2259.85,65.89,-0.49,78.9,2.15,181.705273810967,28,1.52,107,50.0382,16.18,21.54,4.26,1.33,33.1,4.81,3,58.49,1010.85,165.69,"C",449.12
2150.22,52.72,-0.14,90.97,0.89,185.607216334172,30,0.96,100,49.8665,13.6466666666667,7.94,0.88,0.9,28.8,3.62,3,42.02,1006.22,100.067,"A",480.53
2095.89,58.36,-0.64,87.34,0.92,180.162358496319,34,1.08,94,49.6687,16.2566666666667,18.77,0.79,1.08,31.8,3.6,2,50.66,1014.89,43.67,"A",457.07
2250.7,86.34,0.18,80.8,2.51,175.750551412696,25,0.93,105,49.8798,17.23,21.69,4.27,0.66,33,5.09,4,69.94,1010.7,96.96,"D",443.67
2288.44,50.28,-0.41,90.95,1.07,192.22912495013,27,1,107,49.8112,10.3566666666667,10.07,1.59,0.97,30.7,4.47,4,44.68,1023.44,81.855,"B",477.52
2228.52,52.34,0.38,69.97,1.03,195.448991533928,29,1.54,97,50.2567,13.61,13.83,0.89,1.25,28.6,3.65,2,39.64,1012.52,62.973,"A",472.95
2137.92,55.99,0.39,89.45,1.12,193.005118366649,32,1.4,96,49.9882,12.4833333333333,10.45,0.46,5.09,23.5,3.03,3,39.69,1003.92,62.615,"B",472.54
2210.85,55.91,0.28,76.08,1.16,192.981111184224,31,1.02,97,50.1914,14.8533333333333,11.56,0.86,1.29,30.2,3.55,3,40.71,1015.85,53.256,"B",469.17
2167.09,79.04,0.03,83.35,0.65,173.562863275576,29,0.94,106,49.6289,15.88,23.64,0.87,0.88,30.1,3.78,2,70.04,1011.09,58.345,"C",435.21
2231.81,46.62,-0.77,92.16,0.99,194.404357825649,28,1.11,107,49.7228,11.4933333333333,10.48,1.32,1.14,33.7,4.18,2,40.22,1004.81,165.888,"A",477.78
2159.86,48.55,-0.1,58.42,1.37,191.892812183461,32,1.63,99,49.7729,13.3633333333333,13.09,0.91,2.51,31.3,3.85,2,39.85,1012.86,35.052,"B",475.89
2177.75,46.03,-0.72,85.06,0.8,202.036744000932,31,1.23,89,49.9443,10.5566666666667,10.67,0.78,1.38,32.3,3.62,2,40.23,1017.75,42.53,"B",483.9
2340.53,44.76,-0.4,88.91,1.18,197.366429845391,26,1.19,113,49.8868,12.19,12.57,3.66,1.06,33.9,4.99,3,39.16,1016.53,142.256,"C",476.2
2230.47,49.74,-0.38,83.33,0.96,196.226778309734,27,1.05,101,50.1046,13.8166666666667,14.45,1.33,1.18,31.8,4.22,3,43.34,1015.47,58.331,"B",462.16
2184.24,52.85,0.28,88.49,1.38,189.044297141659,30,1,109,49.6312,14.74,14.22,1.35,0.73,30.9,4.09,3,37.85,1011.24,44.245,"A",471.05
2166.6,52.56,-0.22,96.88,1.03,196.265609319325,29,0.93,96,50.1118,11.3233333333333,6.97,1.01,1.63,29.2,3.86,3,41.26,1010.6,96.88,"C",484.71
2206.43,73.96,-0.24,73.86,0.87,181.153841410325,34,1.14,89,50.271,15.87,20.61,0.68,1.88,28.9,3.5,2,63.86,1015.43,22.158,"B",446.34
2294.21,52.88,-0.29,65.17,2.36,183.013855086259,28,1.37,97,50.1401,15.89,14.67,3.32,0.67,34.8,4.65,3,42.28,1007.21,58.653,"A",469.02
2257.23,89.46,0.28,69.41,1.38,176.439369529564,22,0.97,104,49.8251,17.6866666666667,29.06,2.98,0.73,32.6,4.96,4,72.86,1004.23,62.469,"A",432.12
2235.51,47.1,-0.26,81.23,1.06,191.652945418177,27,1.02,105,49.8246,13.7933333333333,14.38,2.09,0.72,31.6,4.98,3,40.1,1015.51,48.738,"D",467.28
2307.29,78.78,-0.2,54.07,1.01,173.592615210919,26,1.06,97,50.4775,21.8366666666667,32.51,1.8,1.3,30.5,4.67,3,69.98,1013.29,59.477,"B",429.66
2247.16,59.29,0.29,89.17,1.43,191.411404371467,29,1.19,104,49.928,12.93,11.79,1.37,0.87,33.6,4.28,2,45.09,1013.16,71.336,"B",469.49
2280.23,49.96,-0.03,78.85,1.09,198.845819876608,27,1,103,50.1204,11.8833333333333,8.65,1.59,1.2,32.2,4.5,3,40.56,1023.23,70.965,"A",485.87
2308,55.01,0.31,84.44,1.89,188.123814724888,25,0.9,112,50.0137,13.25,9.75,2.73,1.08,28.2,4.55,5,40.81,1026,126.66,"A",481.95
2128.1,47.82,-0.53,83.02,0.94,203.682718255885,30,1.13,91,49.8914,10.0366666666667,9.11,0.89,1.71,31.7,3.82,2,40.02,1031.1,74.718,"A",479.03
2147.99,84.83,0.61,90.66,1.11,162.444831731547,36,1.02,101,49.9719,20.7966666666667,23.39,0.58,1.36,25.1,2.8,3,69.13,1010.99,45.33,"D",434.5
2076.16,67.9,0.04,75.29,0.94,183.077276571457,33,0.96,92,50.095,14.7666666666667,14.3,0.56,2.75,26.4,3.3,3,54.3,1015.16,52.703,"D",464.9
2148.02,71.14,-0.66,82.6,0.36,178.93170303989,34,0.9,87,49.8125,13.83,17.49,0.24,1.5,31.8,3.46,2,63.94,1020.02,33.04,"A",452.71
2221.84,80.31,-0.19,45.4,1.13,163.551264115497,31,1.13,101,50.1814,22.3666666666667,31.1,1.2,0.75,28.3,4.18,3,69.51,1010.84,45.4,"A",429.74
2203.67,69.85,0.45,66.33,1.1,175.734179892562,30,1.21,104,49.8589,17.59,19.77,0.89,0.9,31.5,3.56,2,56.65,1020.67,26.532,"A",457.09
2273.61,79.39,-0.36,45.33,0.88,179.26553683613,26,0.97,96,50.2802,16.5366666666667,28.61,1.49,1.1,33.3,4.64,4,72.29,1011.61,27.198,"B",446.77
2140.46,59.08,0.28,67.12,0.96,184.663835539143,37,1.21,95,50.1502,16.5066666666667,13.52,0.44,2.35,27.1,3.26,2,41.48,1014.46,33.56,"A",460.76
2193.31,52.43,-0.12,84.14,1.19,185.248084224051,31,1.04,94,50.2764,16.5066666666667,13.52,1.08,2.55,27.4,3.93,3,40.83,1008.31,58.898,"B",471.95
2248.09,56.41,-0.1,80.81,1.07,179.324699178243,30,0.93,96,49.958,16.8566666666667,17.57,1.34,0.89,30.2,4.24,4,46.21,1014.09,32.324,"A",453.29
2157.34,71.07,-0.01,49.13,0.98,169.277679888829,34,1.03,96,50.0228,21.3933333333333,28.18,0.69,1.08,27.4,3.5,3,60.07,1016.34,14.739,"B",441.61
2212.01,57.38,0.14,87.29,1.59,183.065048966213,26,1.11,109,49.8098,13.7633333333333,14.29,1.97,0.73,27.8,4.31,3,46.18,1017.01,96.019,"A",464.73
2259.91,66.89,0.61,52.95,1.39,177.118914239133,32,0.92,99,50.1066,19.04,18.12,1.03,1.07,29.7,3.72,4,43.69,1016.91,26.475,"A",464.68
2275.72,85.61,-0.09,68.92,1.85,171.705969140753,26,1.21,105,49.9004,18.4233333333333,31.27,4.04,0.93,30.3,4.72,4,73.91,1003.72,96.488,"A",430.59
2066.19,90.75,0.03,85.21,0.74,161.10072897981,35,1.27,94,49.7088,18.7466666666667,26.24,0.48,1.22,27,2.72,1,77.95,1014.19,25.563,"A",438.01
2301.84,53.94,0.25,88.56,1.67,185.533841422166,30,1.4,100,50.0175,13.48,7.44,2.09,2.19,30.3,4.14,3,41.04,1021.84,61.992,"A",479.08
2295.28,84.58,-0.27,55.09,1.35,172.570364273828,28,1.04,96,50.3765,19.9266666666667,29.78,1.56,1.04,33,4.52,4,74.78,1009.28,38.563,"C",436.39
2237.25,89.96,0.7,48.64,3.36,173.759745745239,30,1.23,96,50.3656,19.79,23.37,1.08,2.86,26.6,3.85,3,65.46,1016.25,48.64,"D",447.07
2292.9,52.38,0.23,87.85,0.98,194.070652143764,28,0.56,104,49.9173,12.54,10.62,2.01,0.95,31.9,4.52,4,39.58,1011.9,43.925,"B",479.91
2289.88,58.82,0.66,87.42,1.38,189.920115151837,26,1.14,107,50.4853,13.9466666666667,5.84,1.8,1.11,29,4.5,3,43.02,1013.88,96.162,"A",489.05
2101.46,70.22,0.42,62.75,1.11,175.291502123282,37,1.08,89,50.0269,15.8366666666667,14.51,0.44,1.58,28.7,3.2,2,53.82,1016.46,6.275,"A",463.17
2146.18,59.42,0.35,94.86,2.25,183.239777350318,36,1.42,98,49.7808,13.77,11.31,0.55,4.23,29.5,3.53,2,42.02,1001.18,18.972,"A",471.26
2102.64,58.57,0.33,63.54,0.96,184.440431905028,36,1.01,100,49.749,14.75,11.25,0.59,1.81,23.8,2.93,2,40.67,1011.64,25.416,"A",480.49
2184.41,46.42,-0.4,69.46,0.92,193.268787544634,34,1.06,96,50.0953,13.06,9.18,0.58,2.94,26.7,3.31,2,39.42,1025.41,34.73,"A",473.78
2398.76,71.26,0.18,74.66,1.28,182.798377416714,26,0.86,105,50.1071,15.6066666666667,19.82,2.37,1.11,29.8,4.69,6,58.16,1016.76,111.99,"A",455.5
2265.78,71.21,0.33,80.57,1.23,175.105446394904,27,1,105,50.0952,18.2566666666667,24.77,1.78,1.13,28.9,4.47,4,58.41,1013.78,56.399,"A",446.27
2302.21,54.56,0.27,84.7,1.49,192.650985159948,24,1.1,106,50.4322,15.22,9.66,3.14,0.89,29.9,5.03,4,41.06,1021.21,160.93,"B",482.2
2333.72,67.8,-0.35,72.6,1.3,172.518836531529,29,1.14,100,49.9381,16.32,21.96,1.63,0.75,34.2,4.5,3,59.8,1016.72,43.56,"D",452.48
2159.92,51.74,-0.35,52.63,0.96,181.807282968293,34,0.94,94,50.07,17.1966666666667,18.59,0.53,1.23,27.4,3.22,3,43.14,1011.92,31.578,"A",464.48
2206.29,74.39,-0.67,82.01,0.84,171.926588235926,32,0.91,101,49.7355,17.25,24.75,0.74,1.93,26.6,3.37,3,69.89,1015.29,49.206,"A",438.1
2169.77,79.07,0.65,75.22,0.85,172.219925079051,36,1.36,98,50.1018,18.1233333333333,24.37,0.47,1.3,27.8,2.72,1,63.47,1012.77,15.044,"B",445.6
2354.37,79.59,-0.14,51.05,1.17,174.269705160751,23,0.87,102,50.503,20.8666666666667,29.6,3.25,1.07,30.5,5.14,5,67.79,1010.37,112.31,"A",442.43
2308.56,75.55,0.29,80.1,1.26,178.280898825562,29,0.85,104,50.026,18.44,25.32,1.57,1.4,28,4.2,4,61.25,1011.56,40.05,"B",436.67
2321.54,47.75,-0.72,81.58,1.03,190.970354232923,26,0.8,100,49.865,12.3833333333333,16.15,6.13,0.83,35,5.6,6,41.85,1016.54,73.422,"B",466.56
2255.65,78.84,-0.58,65.94,0.87,171.318112503911,28,0.86,98,49.8122,13.2466666666667,15.74,1.64,0.73,33.4,4.42,4,71.14,1019.65,32.97,"D",457.29
2144.65,43.35,-0.26,86.74,0.8,185.807557101734,32,1.09,100,49.8999,12.99,5.97,0.81,0.93,30.9,3.54,2,36.25,1029.65,26.022,"A",487.03
2272.45,62.32,-0.13,62.57,1,181.446791195561,32,1.81,93,50.3869,16.28,15.84,1.2,1.38,31.8,4.15,2,52.72,1026.45,18.771,"A",464.93
2185.28,63.93,0.82,57.37,1.48,180.576789470945,31,1.23,103,50.228,17.9466666666667,14.84,0.97,1.09,28.8,3.81,2,44.63,1019.28,28.685,"B",466
2107.44,58.19,-0.01,88.91,0.9,176.467633123828,34,1.21,100,49.7255,15.0833333333333,12.25,0.68,1.04,30.2,3.35,2,48.79,1017.44,44.455,"A",469.52
2377.18,77.04,-0.29,72.26,1.43,176.982821172632,24,0.95,102,50.1285,18.1266666666667,27.38,4.05,1.3,32.6,5.29,5,70.04,1011.18,122.842,"C",428.88
2228.49,60.28,0.58,74.98,1.34,187.512120920209,30,1.58,98,50.2721,13.92,8.76,0.92,1.03,31,3.71,2,41.48,1018.49,74.98,"B",474.3
2091.69,48.81,-0.27,71.19,0.85,183.779965306227,35,1.02,97,49.7484,16.18,15.54,0.62,1.28,30.5,3.14,2,39.31,1009.69,42.714,"B",461.06
2270.09,50.49,-0.2,62.82,1.37,198.574347862811,26,1.16,101,49.7949,13.2366666666667,18.71,4.19,0.54,36.9,5.43,3,39.39,1014.09,43.974,"A",465.57
2287.3,50.78,-0.35,55.31,1.53,191.98236442977,25,1.05,102,50.0956,13.3533333333333,13.06,3.96,0.46,34.2,5.56,3,41.78,1012.3,38.717,"A",467.67
2123.02,55.51,0.19,71.57,0.91,180.592200342768,34,1.08,92,50.07,16.24,12.72,0.29,1.32,28.3,2.95,2,40.71,1016.02,35.785,"C",466.99
2123.73,57.89,0.42,59.16,1.12,178.908772349827,41,1.76,94,50.0944,19.61,19.83,0.15,2.68,25.3,2.99,1,39.39,1013.73,23.664,"A",463.72
2165.03,59.66,0.03,40.8,0.64,173.448051346033,33,1.45,97,50.2283,21.0766666666667,27.23,0.28,1.4,25.8,3.24,1,49.16,1004.03,32.64,"B",443.78
2189.43,76.58,-0.48,67.63,1.04,174.018860587492,29,1.18,95,50.1198,18.09,24.27,1.12,1.24,33.3,4.16,2,68.28,1005.43,74.393,"B",445.23
2227.13,56.46,0.36,97.2,1.11,185.402730748279,30,1.17,105,49.837,13.9333333333333,11.8,1.15,0.8,31,4.04,2,40.66,1017.13,97.2,"A",464.43
2261.31,50.05,0.15,91.16,1.38,192.635131378438,30,1.08,98,50.3046,14.2533333333333,6.76,1.16,1.6,29.4,4.05,3,36.25,1028.31,100.276,"A",484.36
2253.5,72.17,0.04,64.81,0.97,179.859196877979,28,0.97,108,49.9503,16.6633333333333,25.99,1.47,1.2,28.6,4.32,4,63.07,1012.5,45.367,"B",442.16
2118.64,59.73,0.81,85.61,1.27,183.003142928406,32,1.02,96,50.1714,19.4333333333333,16.3,0.55,1.17,26.5,3.19,3,39.63,1004.64,17.122,"B",464.11
1947.35,61.39,0.31,93.42,0.78,178.328926856715,35,1.2,96,49.9756,17.5,16.5,0.32,1.08,27.8,1.64,0,49.39,1018.35,9.342,"A",462.48
2259.59,64.79,1.01,77.36,4.49,193.698612814681,26,1.25,103,50.2498,13.53,10.59,3.67,1.54,28,4.42,4,42.49,1009.59,46.416,"A",477.49
2375.78,83.99,0.81,67.03,1.9,179.321686598058,22,0.94,117,50.1711,17.6833333333333,26.05,6.27,0.97,30.1,4.95,5,65.59,1012.78,67.03,"D",437.04
2285.8,50.29,-0.12,89.45,1.23,200.526306577732,25,0.96,101,50.2395,14.5,19.5,1.54,1.3,32.1,4.44,4,40.79,1003.8,143.12,"A",457.09
2133.22,63.51,0.4,54.84,0.9,177.93573355692,36,1.52,95,50.1095,20.4033333333333,22.21,0.34,1.45,26.5,2.68,1,45.01,1012.22,32.904,"C",450.6
2250.25,50.5,-0.71,53.48,0.67,181.679990528491,30,1.08,105,49.7926,15.9533333333333,17.86,1.12,0.73,31,4.13,2,45,1023.25,64.176,"B",465.78
2253.15,79.94,-0.14,54.47,0.92,168.005431692861,32,1.01,95,50.1622,20.9866666666667,29.96,1.05,1.57,32,4.04,3,70.04,1010.15,21.788,"A",427.1
2117.14,54.33,-0.23,43.36,0.9,180.108973954181,31,1.05,102,49.7353,17.36,19.08,0.79,0.93,26.3,3.55,3,44.63,1020.14,34.688,"A",459.81
2302.64,67.53,0.71,48.92,1.68,177.468222480625,27,0.94,115,50.2535,20.8633333333333,23.59,2.2,0.73,30.4,4.72,4,47.43,1006.64,34.244,"A",447.36
2077,51.14,0.02,81.22,0.94,195.928033179845,33,1.01,93,50.1048,11.1266666666667,3.38,0.72,1.19,29.6,3.46,3,39.64,1011,32.488,"D",488.92
2198.96,82.99,0.24,60.35,1.46,166.306591598434,33,0.98,90,50.2593,20.7966666666667,26.39,0.79,1.15,28.9,3.76,3,66.49,1012.96,12.07,"B",433.36
2046.99,49.74,0.14,75.98,0.79,192.682561357654,34,1.01,96,49.881,11.9966666666667,8.99,0.37,1.4,25.9,2.51,2,39.04,1021.99,22.794,"A",483.35
2266.57,48.14,-0.4,74.24,1.09,193.621213996978,28,1.03,102,49.816,11.6366666666667,10.91,1.99,0.72,32.2,4.69,3,41.04,1026.57,44.544,"A",469.53
2293.27,46.12,-0.56,85.21,1.03,197.186403026664,23,1.08,106,49.9123,12.36,13.08,14.93,0.46,33.1,6.13,3,39.82,1012.27,144.857,"A",476.96
2126.5,80.66,0.56,68.46,1.38,171.972879608542,33,1.04,88,50.0871,17.9833333333333,23.95,0.59,1.92,28.1,3.45,3,58.46,1017.5,6.846,"A",440.75
2185.51,56.51,0.39,78.31,0.87,176.163165838738,34,0.98,100,50.0785,18.2133333333333,15.64,0.56,0.98,24.6,2.91,3,43.71,1024.51,15.662,"A",462.55
2264.05,64.2,-0.01,89.25,1.31,184.044757323669,29,1.05,100,50.3494,15.26,18.78,1.4,0.97,29,4.41,4,54.2,1012.05,53.55,"B",448.04
2245.22,59.59,-0.13,68.57,1.24,186.599455496171,30,0.93,102,49.8345,15.8833333333333,20.65,1.26,1.74,29.9,4.04,4,50.59,1016.22,61.713,"B",455.24
2364.8,48.37,-0.15,67.38,1.02,197.417743313107,25,0.91,113,50.1435,10.6533333333333,4.96,23.19,0.91,29.6,5.14,4,40.07,1011.8,74.118,"B",494.75
2143.55,73.52,0.19,53.6,1.1,170.426661880189,35,1.41,81,50.1517,18.8366666666667,23.51,0.29,1.72,30.5,3.11,2,57.32,1012.55,5.36,"B",444.58
2190.56,47.79,0.14,91.69,1.02,196.550301074649,30,0.8,100,49.8624,11.9966666666667,5.99,1.03,0.98,29,3.87,4,35.79,1011.56,27.507,"A",484.82
2228.6,80.45,0.49,78.21,1.83,176.043439380953,26,0.83,106,49.8849,16.8833333333333,23.65,1.67,1.31,28,4.23,5,66.05,1019.6,54.747,"A",442.9
2271.68,45.73,-0.48,94.19,0.88,190.958187027705,30,1.18,99,49.9473,11.7233333333333,5.17,1.3,1.04,33.7,4.31,2,39.33,1009.68,84.771,"D",485.46
2336.82,79.4,1.3,37.19,4.93,187.414102816062,23,0.99,105,50.5021,19.7933333333333,26.38,8.69,1.31,32.3,5.07,6,49.5,1012.82,63.223,"B",457.81
2252.85,50.45,-0.34,83.53,0.86,187.959006900221,29,0.94,101,49.8843,11.0066666666667,6.02,1.31,1.09,31.9,4.23,3,43.65,1013.85,58.471,"D",481.92
2294.63,82.52,0.57,79.45,4.81,176.217863699701,30,1.53,99,50.2401,17.7333333333333,23.2,2.8,2.15,30.1,4.2,3,61.02,1009.63,47.67,"B",443.23
2297.91,48.89,-0.06,99.9,1.29,195.399722812886,24,0.83,107,49.9879,11.8566666666667,8.57,2.53,0.67,30.4,4.84,5,39.69,1000.91,69.93,"A",474.29
2076.98,85.68,0.43,50.39,1.23,170.681336074477,34,1.43,101,49.8091,19.24,30.72,0.74,2.05,27.3,3.48,2,71.58,1009.98,10.078,"B",430.46
2236.56,65.66,0.33,74.33,1.38,189.28450323031,31,1.07,98,50.2596,16.1733333333333,21.52,0.85,2.67,26.8,3.68,3,50.66,1013.56,52.031,"B",455.71
2128.25,78.86,0.21,83.66,1.47,174.197231611792,33,1.42,92,50.059,17.6433333333333,22.93,0.36,5.4,27.9,3.18,2,62.26,1011.25,58.562,"A",438.34
2182.24,56.01,0.22,89.48,1.22,189.566615666318,31,0.85,100,49.7278,11.9033333333333,5.71,1.15,1.04,32.1,3.99,4,41.31,1003.24,35.792,"A",485.83
2105.76,53.86,0,64.59,1.15,181.510630956912,32,1.05,97,50.0046,17.2066666666667,18.62,0.58,1.03,26.1,3.52,3,44.06,1017.76,19.377,"D",452.82
